unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"A373DD4F-6109-4002-B9B8-8FE0C8D2B60B","191000","2000-09-20","EC1Y 0RB","F","N","L","FLAT 2","CUTHBERT HARROWING HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A373DD4F-6109-4002-B9B8-8FE0C8D2B60B/current"
"9224ABAB-AE9F-4138-BF13-8E08EC72B47A","272000","2002-10-14","EC1Y 0RB","F","N","L","FLAT 5","CUTHBERT HARROWING HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9224ABAB-AE9F-4138-BF13-8E08EC72B47A/current"
"F7D12811-4A51-47D7-8933-C3E40DF7DF00","150000","1999-06-08","EC1Y 0RB","F","N","L","FLAT 5","CUTHBERT HARROWING HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F7D12811-4A51-47D7-8933-C3E40DF7DF00/current"
"726BF13B-0EF2-0A46-E053-6C04A8C01D0D","730000","2018-07-06","EC1Y 0RB","F","N","L","FLAT 9","CUTHBERT HARROWING HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/726BF13B-0EF2-0A46-E053-6C04A8C01D0D/current"
"7CDF287D-4D8B-4FE4-8E05-60B4FC8129F6","432000","2015-09-04","EC1Y 0RD","F","N","L","FLAT 15","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7CDF287D-4D8B-4FE4-8E05-60B4FC8129F6/current"
"8CAC1317-E445-0253-E053-6B04A8C08E51","424000","2019-03-29","EC1Y 0RD","F","N","L","FLAT 18","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1317-E445-0253-E053-6B04A8C08E51/current"
"8A08712E-31BE-495D-BC84-E128EB807BF7","243000","2008-12-22","EC1Y 0RD","F","N","L","FLAT 20","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A08712E-31BE-495D-BC84-E128EB807BF7/current"
"204D5390-360E-4298-83D5-07B5A029236E","249995","2008-10-10","EC1Y 0RD","F","N","L","FLAT 27","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/204D5390-360E-4298-83D5-07B5A029236E/current"
"AFA9A9EA-86DA-4F1C-9809-BED0B29CD9A2","170000","2004-06-03","EC1Y 0RD","F","N","L","FLAT 27","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AFA9A9EA-86DA-4F1C-9809-BED0B29CD9A2/current"
"2CACAD06-BAA5-4E67-876D-F288B343EC9B","115000","2001-07-10","EC1Y 0RD","F","N","L","FLAT 31","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2CACAD06-BAA5-4E67-876D-F288B343EC9B/current"
"E35BD68F-67AD-4364-B42E-4CE2DB408452","112000","2000-02-18","EC1Y 0RD","F","N","L","FLAT 31","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E35BD68F-67AD-4364-B42E-4CE2DB408452/current"
"21E5FEB7-82EE-2439-E050-A8C06205342E","360000","2015-04-16","EC1Y 0RD","F","N","L","FLAT 4","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-82EE-2439-E050-A8C06205342E/current"
"97D491B1-47FF-40B3-A2E6-414F89E98BA5","130000","2001-10-15","EC1Y 0RD","F","N","L","FLAT 9","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/97D491B1-47FF-40B3-A2E6-414F89E98BA5/current"
"7168E952-6BCF-456F-B5E7-48670A0C2F9A","206500","2003-09-26","EC1Y 0RE","F","N","L","FLAT 35","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7168E952-6BCF-456F-B5E7-48670A0C2F9A/current"
"B2FEE61C-EC2D-4CFB-91A1-7BD8D98A0410","180000","2005-01-06","EC1Y 0RE","F","N","L","FLAT 36","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B2FEE61C-EC2D-4CFB-91A1-7BD8D98A0410/current"
"2470FA0E-B3F6-4D16-8B45-3DAFA86631F6","320000","2012-02-29","EC1Y 0RE","F","N","L","FLAT 38","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2470FA0E-B3F6-4D16-8B45-3DAFA86631F6/current"
"DA248F8C-3B7C-44A7-95A8-462C2B90FEA8","250000","2010-05-28","EC1Y 0RE","F","N","L","FLAT 38","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DA248F8C-3B7C-44A7-95A8-462C2B90FEA8/current"
"BD03196A-2203-475C-8C1D-ED9F6376C2B3","235000","2005-12-19","EC1Y 0RE","F","N","L","FLAT 39","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BD03196A-2203-475C-8C1D-ED9F6376C2B3/current"
"81745443-B597-463F-A16D-B8BFEF41D341","184500","2003-04-15","EC1Y 0RE","F","N","L","FLAT 39","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/81745443-B597-463F-A16D-B8BFEF41D341/current"
"0304A220-0A4C-4F05-A79F-5B759F2299A4","195000","2004-12-13","EC1Y 0RE","F","N","L","FLAT 41","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0304A220-0A4C-4F05-A79F-5B759F2299A4/current"
"11BB487E-356D-425D-BAA3-AC4CCE13878D","170000","2002-06-14","EC1Y 0RE","F","N","L","FLAT 43","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/11BB487E-356D-425D-BAA3-AC4CCE13878D/current"
"74AA5657-D381-4F0A-9222-BB3F938DF76F","236000","2010-03-15","EC1Y 0RE","F","N","L","FLAT 44","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/74AA5657-D381-4F0A-9222-BB3F938DF76F/current"
"D31C3EF1-C7EA-4DF1-AEFC-36B790EFCD45","267500","2010-04-08","EC1Y 0RE","F","N","L","FLAT 46","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D31C3EF1-C7EA-4DF1-AEFC-36B790EFCD45/current"
"C815B675-2F7D-4139-9368-F90BC62C7ADD","235000","2006-05-02","EC1Y 0RE","F","N","L","FLAT 46","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C815B675-2F7D-4139-9368-F90BC62C7ADD/current"
"576EA64E-9A4D-4628-8FC1-E412BC134CB3","117250","2000-02-24","EC1Y 0RE","F","N","L","FLAT 50","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/576EA64E-9A4D-4628-8FC1-E412BC134CB3/current"
"8C556390-9AB0-406A-8F97-7DB40D344B7D","122000","2002-07-05","EC1Y 0RE","F","N","L","FLAT 53","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8C556390-9AB0-406A-8F97-7DB40D344B7D/current"
"E26E02E3-89E2-4862-8072-8E5E038058BD","240000","2010-06-25","EC1Y 0RE","F","N","L","FLAT 55","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E26E02E3-89E2-4862-8072-8E5E038058BD/current"
"93D9EB5D-67B9-4E68-A2EA-C043080683E0","131000","2006-03-23","EC1Y 0RE","F","N","L","FLAT 57","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/93D9EB5D-67B9-4E68-A2EA-C043080683E0/current"
"2FC73185-7454-4D27-AE6B-C905643DFE12","220000","2007-02-09","EC1Y 0RH","F","N","L","FLAT 100","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2FC73185-7454-4D27-AE6B-C905643DFE12/current"
"C65C02C5-7B01-476B-9641-4D380C80325F","172500","2003-11-13","EC1Y 0RH","F","N","L","FLAT 100","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C65C02C5-7B01-476B-9641-4D380C80325F/current"
"D2DFDAD5-5899-4E3A-80C3-86DD30F0F079","260000","2011-09-09","EC1Y 0RH","F","N","L","FLAT 103","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D2DFDAD5-5899-4E3A-80C3-86DD30F0F079/current"
"7AC10CFC-56A3-414B-B498-C9C594720243","159000","2003-09-19","EC1Y 0RH","F","N","L","FLAT 103","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7AC10CFC-56A3-414B-B498-C9C594720243/current"
"D2198E8D-E849-4A66-B227-256C72C6036C","238000","2009-12-21","EC1Y 0RH","F","N","L","FLAT 106","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D2198E8D-E849-4A66-B227-256C72C6036C/current"
"2A289E9E-2D3B-CDC8-E050-A8C063054829","42000","1996-06-14","EC1Y 0RH","F","N","L","FLAT 106","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2A289E9E-2D3B-CDC8-E050-A8C063054829/current"
"CE05804D-1C71-454E-A285-DD06ECD25541","134000","2000-12-11","EC1Y 0RH","F","N","L","FLAT 110","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CE05804D-1C71-454E-A285-DD06ECD25541/current"
"1DEB1675-7776-4218-8CE9-33F2AE3F9C87","60000","1997-10-17","EC1Y 0RH","F","N","L","FLAT 117","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1DEB1675-7776-4218-8CE9-33F2AE3F9C87/current"
"1E58F15F-93F1-4035-963E-817A9D4AD186","167500","2003-12-12","EC1Y 0RH","F","N","L","FLAT 119","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1E58F15F-93F1-4035-963E-817A9D4AD186/current"
"DB1C430D-172F-4947-AC10-EB0D866F4EF4","192000","2005-07-04","EC1Y 0RH","F","N","L","FLAT 92","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DB1C430D-172F-4947-AC10-EB0D866F4EF4/current"
"2131FCF6-DE7C-86E8-E063-4804A8C0372B","512000","2024-04-05","EC1Y 0RH","F","N","L","FLAT 93","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-DE7C-86E8-E063-4804A8C0372B/current"
"37D78855-CBA8-4BAD-9931-03A5B9EA3C27","243000","2009-06-12","EC1Y 0RH","F","N","L","FLAT 94","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/37D78855-CBA8-4BAD-9931-03A5B9EA3C27/current"
"4959E0BD-507A-4643-AD84-8FA7529FACE4","56000","1997-08-11","EC1Y 0RH","F","N","L","FLAT 94","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4959E0BD-507A-4643-AD84-8FA7529FACE4/current"
"2F83B9A9-599A-40C5-BEF2-089C752E4892","249999","2010-06-07","EC1Y 0RH","F","N","L","FLAT 97","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F83B9A9-599A-40C5-BEF2-089C752E4892/current"
"CF2BD8AE-FB9D-4619-A52C-1CD0F3AE06EA","410000","2014-09-30","EC1Y 0RH","F","N","L","FLAT 98","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CF2BD8AE-FB9D-4619-A52C-1CD0F3AE06EA/current"
"B82222EC-71A1-6691-E053-6B04A8C02FB2","663000","2020-10-30","EC1Y 0RJ","F","N","L","FLAT 1","BOWATER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B82222EC-71A1-6691-E053-6B04A8C02FB2/current"
"154FBDC8-51C0-479F-B550-DFE0E8FF0AF2","360000","2014-03-10","EC1Y 0RJ","F","N","L","FLAT 1","BOWATER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/154FBDC8-51C0-479F-B550-DFE0E8FF0AF2/current"
"1FB23405-9D2D-4F23-945E-BCF21966200C","360000","2006-08-22","EC1Y 0RJ","F","N","L","FLAT 20","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1FB23405-9D2D-4F23-945E-BCF21966200C/current"
"D9D3976C-2BBD-40F2-ABB6-C747DC74D0B1","237000","2003-11-05","EC1Y 0RJ","F","N","L","FLAT 20","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D9D3976C-2BBD-40F2-ABB6-C747DC74D0B1/current"
"858B5BB9-E7C9-46AA-AB28-659C41288916","430000","2011-07-22","EC1Y 0RJ","F","N","L","FLAT 21","BOWATER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/858B5BB9-E7C9-46AA-AB28-659C41288916/current"
"463CCD98-4C93-441F-972A-9A590860F044","360000","2007-08-02","EC1Y 0RJ","F","N","L","FLAT 21","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/463CCD98-4C93-441F-972A-9A590860F044/current"
"93E6821E-98FF-40FD-E053-6B04A8C0C1DF","660000","2019-08-23","EC1Y 0RJ","F","N","L","FLAT 23","BOWATER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-98FF-40FD-E053-6B04A8C0C1DF/current"
"C2092343-AE65-4D92-B530-39786B365830","135000","1998-05-07","EC1Y 0RJ","F","N","L","FLAT 28","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C2092343-AE65-4D92-B530-39786B365830/current"
"31FB4C17-AFF2-57B9-E050-A8C063053436","680000","2016-03-31","EC1Y 0RJ","F","N","L","FLAT 40","BOWATER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-AFF2-57B9-E050-A8C063053436/current"
"C7E97E00-8A77-4665-A985-0D1C4D54E8DF","260000","2002-06-28","EC1Y 0RJ","F","N","L","FLAT 44","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C7E97E00-8A77-4665-A985-0D1C4D54E8DF/current"
"7DD1BB97-E57B-4286-A6C3-F19EE912C687","425000","2009-01-30","EC1Y 0RJ","F","N","L","FLAT 46","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7DD1BB97-E57B-4286-A6C3-F19EE912C687/current"
"2999262D-65A7-4A97-9C8D-CDEBEEA67016","480000","2008-01-04","EC1Y 0RJ","F","N","L","FLAT 46","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2999262D-65A7-4A97-9C8D-CDEBEEA67016/current"
"1B15AAF2-230F-4023-8DAC-8A4081C77B5D","293000","2006-04-28","EC1Y 0RJ","F","N","L","FLAT 46","BOWATER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1B15AAF2-230F-4023-8DAC-8A4081C77B5D/current"
"ADED96B4-002C-4DA4-8178-AE91DBE4E7DC","415000","2010-12-17","EC1Y 0RJ","F","N","L","FLAT 8","BOWATER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/ADED96B4-002C-4DA4-8178-AE91DBE4E7DC/current"
"9E8AD624-58D7-446D-A545-6C77BDD43D8F","306250","2008-05-06","EC1Y 0RL","F","N","L","FLAT 1","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9E8AD624-58D7-446D-A545-6C77BDD43D8F/current"
"1F3D00BC-E0BA-4DA1-BC48-07586CB92EED","218000","2006-10-04","EC1Y 0RL","F","N","L","FLAT 1","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1F3D00BC-E0BA-4DA1-BC48-07586CB92EED/current"
"C9F24402-01DF-434C-837A-3F53A733CDFA","158000","2000-01-14","EC1Y 0RL","F","N","L","FLAT 10","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C9F24402-01DF-434C-837A-3F53A733CDFA/current"
"34428D7E-4EA4-B86C-E050-A8C06205059C","435269","2016-04-14","EC1Y 0RL","F","N","L","FLAT 11","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-4EA4-B86C-E050-A8C06205059C/current"
"A3ED6305-5095-4022-9766-0A33CE774BE5","185000","2002-10-02","EC1Y 0RL","F","N","L","FLAT 11","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A3ED6305-5095-4022-9766-0A33CE774BE5/current"
"68FEB20B-C10F-38DA-E053-6C04A8C051AE","695000","2018-03-09","EC1Y 0RL","F","N","L","FLAT 12","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/68FEB20B-C10F-38DA-E053-6C04A8C051AE/current"
"D22473F5-B9C8-7B40-E053-6C04A8C0A630","513500","2021-06-22","EC1Y 0RL","F","N","L","FLAT 15","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F5-B9C8-7B40-E053-6C04A8C0A630/current"
"859102F3-2E20-41EE-BB9C-3D325A83D9AC","110000","1998-06-12","EC1Y 0RL","F","N","L","FLAT 15","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/859102F3-2E20-41EE-BB9C-3D325A83D9AC/current"
"796456DE-80BC-4601-BAB5-9F95152C5124","322730","2007-05-09","EC1Y 0RL","F","N","L","FLAT 25","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/796456DE-80BC-4601-BAB5-9F95152C5124/current"
"EE8ED6AD-928E-40A3-B478-85240CB5F66D","315000","2010-09-03","EC1Y 0RL","F","N","L","FLAT 26","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EE8ED6AD-928E-40A3-B478-85240CB5F66D/current"
"8355F009-3F69-55C5-E053-6B04A8C0D090","478000","2019-02-08","EC1Y 0RL","F","N","L","FLAT 27","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-3F69-55C5-E053-6B04A8C0D090/current"
"024B0DA0-0C6D-40E6-8790-27139E649FC5","340000","2007-10-12","EC1Y 0RL","F","N","L","FLAT 28","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/024B0DA0-0C6D-40E6-8790-27139E649FC5/current"
"F2461830-111A-438B-8697-8C6798C1F954","300000","2007-04-04","EC1Y 0RL","F","N","L","FLAT 28","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F2461830-111A-438B-8697-8C6798C1F954/current"
"78EE4493-2695-435E-B8CC-898D46639396","186000","2001-04-03","EC1Y 0RL","F","N","L","FLAT 28","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/78EE4493-2695-435E-B8CC-898D46639396/current"
"DCEDF7E0-648F-4E15-B1A5-8B4854B6C284","215000","2002-11-11","EC1Y 0RL","F","N","L","FLAT 29","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DCEDF7E0-648F-4E15-B1A5-8B4854B6C284/current"
"EC0B20B3-0AE1-4582-8191-26076DC51017","245000","2003-02-28","EC1Y 0RL","F","N","L","FLAT 3","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC0B20B3-0AE1-4582-8191-26076DC51017/current"
"49BF26F7-80A6-4524-987E-FFCF74915F60","165000","2000-03-30","EC1Y 0RL","F","N","L","FLAT 3","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/49BF26F7-80A6-4524-987E-FFCF74915F60/current"
"919FEC05-8789-9A90-E053-6C04A8C0A300","507500","2019-08-14","EC1Y 0RL","F","N","L","FLAT 32","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-8789-9A90-E053-6C04A8C0A300/current"
"5583CAC8-79A5-4417-BEBE-6D13BFCD3713","400000","2012-08-14","EC1Y 0RL","F","N","L","FLAT 32","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5583CAC8-79A5-4417-BEBE-6D13BFCD3713/current"
"B6BA9303-48CA-421E-82EF-A8B995A0D801","127000","1999-10-01","EC1Y 0RL","F","N","L","FLAT 32","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B6BA9303-48CA-421E-82EF-A8B995A0D801/current"
"99D94BEA-03B0-4509-89A2-6594FE2940B8","230000","2001-06-20","EC1Y 0RL","F","N","L","FLAT 4","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/99D94BEA-03B0-4509-89A2-6594FE2940B8/current"
"70E85354-A329-435F-934D-8892360C9BB5","160000","1999-12-13","EC1Y 0RL","F","N","L","FLAT 4","STANLEY COHEN HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/70E85354-A329-435F-934D-8892360C9BB5/current"
