date,barbican,golden_lane,city_of_london_flats,london_flats,england_flats
2000-03-01,,,,,71562
2000-04-01,,,,,75300
2000-05-01,,,,,75618
2000-06-01,,,,,77209
2000-07-01,,,,,77279
2000-08-01,,,,,79329
2000-09-01,,,,,79182
2000-10-01,,,,,78062
2000-11-01,,,,,79683
2000-12-01,,,,,80779
2001-01-01,,,,,80274
2001-02-01,,,,,80251
2001-03-01,,,,,81645
2001-04-01,,,,,82990
2001-05-01,,,,,85152
2001-06-01,,,,,87207
2001-07-01,,,,,86990
2001-08-01,,,,,89666
2001-09-01,,,,,90201
2001-10-01,,,,,90278
2001-11-01,,,,,91895
2001-12-01,,,,,94210
2002-01-01,,,,,93086
2002-02-01,,,,,93892
2002-03-01,,,,,96264
2002-04-01,,,,,99401
2002-05-01,,,,,101841
2002-06-01,,,,,105006
2002-07-01,,,,,106186
2002-08-01,,,,,109292
2002-09-01,,,,,110436
2002-10-01,,,,,111801
2002-11-01,,,,,114981
2002-12-01,,,,,116634
2003-01-01,,,,,117343
2003-02-01,,,,,117588
2003-03-01,,,,,118630
2003-04-01,,,,,120563
2003-05-01,,,,,121310
2003-06-01,,,,,123516
2003-07-01,,,,,124097
2003-08-01,,,,,124910
2003-09-01,,,,,124463
2003-10-01,,,,,126162
2003-11-01,,,,,127065
2003-12-01,,,,,130095
2004-01-01,,,,,129344
2004-02-01,,,,,130021
2004-03-01,,,,,132477
2004-04-01,,,,,134707
2004-05-01,,,,,138023
2004-06-01,,,,,141451
2004-07-01,,,,,141450
2004-08-01,,,,,143879
2004-09-01,,,,,144087
2004-10-01,,,,,144084
2004-11-01,,,,,145668
2004-12-01,,,,,145238
2005-01-01,,,,,143395
2005-02-01,,,,,143560
2005-03-01,,,,,144196
2005-04-01,,,,,145435
2005-05-01,,,,,146964
2005-06-01,,,,,147527
2005-07-01,,,,,147833
2005-08-01,,,,,148814
2005-09-01,,,,,147875
2005-10-01,,,,,147745
2005-11-01,,,,,148493
2005-12-01,,,,,151489
2006-01-01,,,,,148701
2006-02-01,,,,,150486
2006-03-01,,,,,150423
2006-04-01,,,,,152692
2006-05-01,,,,,155081
2006-06-01,,,,,156320
2006-07-01,,,,,156243
2006-08-01,,,,,157650
2006-09-01,,,,,158663
2006-10-01,,,,,159785
2006-11-01,,,,,159513
2006-12-01,,,,,163364
2007-01-01,,,,,162661
2007-02-01,,,,,165346
2007-03-01,,,,,164732
2007-04-01,,,,,167700
2007-05-01,,,,,171490
2007-06-01,,,,,172532
2007-07-01,,,,,174371
2007-08-01,,,,,174638
2007-09-01,,,,,176404
2007-10-01,,,,,176713
2007-11-01,,,,,176017
2007-12-01,,,,,177083
2008-01-01,,,,,174807
2008-02-01,,,,,172815
2008-03-01,,,,,170303
2008-04-01,,,,,170313
2008-05-01,,,,,171415
2008-06-01,,,,,168642
2008-07-01,,,,,167443
2008-08-01,,,,,163326
2008-09-01,,,,,159615
2008-10-01,,,,,156193
2008-11-01,,,,,150973
2008-12-01,,,,,147872
2009-01-01,,,,,146976
2009-02-01,,,,,146113
2009-03-01,,,,,144919
2009-04-01,,,,,144266
2009-05-01,,,,,146296
2009-06-01,,,,,147179
2009-07-01,,,,,148560
2009-08-01,,,,,149846
2009-09-01,,,,,152714
2009-10-01,,,,,152088
2009-11-01,,,,,152038
2009-12-01,,,,,153597
2010-01-01,,,,,152798
2010-02-01,,,,,153394
2010-03-01,,,,,155161
2010-04-01,,,,,155667
2010-05-01,,,,,156499
2010-06-01,,,,,157200
2010-07-01,,,,,157684
2010-08-01,,,,,157522
2010-09-01,,,,,157583
2010-10-01,,,,,155787
2010-11-01,,,,,154420
2010-12-01,,,,,154766
2011-01-01,,,,,153717
2011-02-01,,,,,153823
2011-03-01,,,,,153536
2011-04-01,,,,,156518
2011-05-01,,,,,155477
2011-06-01,,,,,155417
2011-07-01,,,,,158333
2011-08-01,,,,,155598
2011-09-01,,,,,155744
2011-10-01,,,,,153963
2011-11-01,,,,,155873
2011-12-01,,,,,155280
2012-01-01,,,,,153939
2012-02-01,,,,,153278
2012-03-01,,,,,154801
2012-04-01,,,,,157909
2012-05-01,,,,,158509
2012-06-01,,,,,159561
2012-07-01,,,,,160186
2012-08-01,,,,,159581
2012-09-01,,,,,159875
2012-10-01,,,,,159803
2012-11-01,,,,,158881
2012-12-01,,,,,159610
2013-01-01,,,,,157947
2013-02-01,,,,,158875
2013-03-01,,,,,159637
2013-04-01,,,,,162125
2013-05-01,,,,,163064
2013-06-01,,,,,163902
2013-07-01,,,,,166628
2013-08-01,,,,,167111
2013-09-01,,,,,168755
2013-10-01,,,,,168285
2013-11-01,,,,,169563
2013-12-01,,,,,173720
2014-01-01,,,,,173440
2014-02-01,,,,,174059
2014-03-01,,,,,175657
2014-04-01,,,,,179535
2014-05-01,,,,,182556
2014-06-01,,,,,184220
2014-07-01,,,,,186483
2014-08-01,,,,,188844
2014-09-01,,,,,190050
2014-10-01,,,,,189664
2014-11-01,,,,,188765
2014-12-01,,,,,190423
2015-01-01,,,,,190290
2015-02-01,,,,,191036
2015-03-01,,,,,190914
2015-04-01,,,,,192450
2015-05-01,,,,,195666
2015-06-01,,,,,195288
2015-07-01,,,,,200004
2015-08-01,,,,,201842
2015-09-01,,,,,203091
2015-10-01,,,,,202376
2015-11-01,,,,,204910
2015-12-01,,,,,205939
2016-01-01,,,,,207941
2016-02-01,,,,,207771
2016-03-01,,,,,211891
2016-04-01,,,,,210424
2016-05-01,,,,,215654
2016-06-01,,,,,215500
2016-07-01,,,,,217820
2016-08-01,,,,,218109
2016-09-01,,,,,217713
2016-10-01,,,,,218226
2016-11-01,,,,,218906
2016-12-01,,,,,220018
2017-01-01,,,,,220139
2017-02-01,,,,,223873
2017-03-01,,,,,221172
2017-04-01,,,,,224125
2017-05-01,,,,,227417
2017-06-01,,,,,227646
2017-07-01,,,,,230482
2017-08-01,,,,,230443
2017-09-01,,,,,228595
2017-10-01,,,,,227770
2017-11-01,,,,,227222
2017-12-01,,,,,227130
2018-01-01,,,,,227374
2018-02-01,,,,,227060
2018-03-01,,,,,223988
2018-04-01,,,,,224796
2018-05-01,,,,,225472
2018-06-01,,,,,227383
2018-07-01,,,,,228677
2018-08-01,,,,,228736
2018-09-01,,,,,227508
2018-10-01,,,,,227981
2018-11-01,,,,,225623
2018-12-01,,,,,226923
2019-01-01,,,,,223908
2019-02-01,,,,,223812
2019-03-01,,,,,221555
2019-04-01,,,,,222913
2019-05-01,,,,,221767
2019-06-01,,,,,224000
2019-07-01,,,,,227260
2019-08-01,,,,,224332
2019-09-01,,,,,227640
2019-10-01,,,,,224898
2019-11-01,,,,,222243
2019-12-01,,,,,224882
2020-01-01,,,,,223969
2020-02-01,,,,,221254
2020-03-01,,,,,225478
2020-04-01,,,,,219836
2020-05-01,,,,,222534
2020-06-01,,,,,224025
2020-07-01,,,,,227032
2020-08-01,,,,,226269
2020-09-01,,,,,228668
2020-10-01,,,,,227480
2020-11-01,,,,,230585
2020-12-01,,,,,231756
2021-01-01,,,,,236316
2021-02-01,,,,,237522
2021-03-01,,,,,242590
2021-04-01,,,,,236644
2021-05-01,,,,,235683
2021-06-01,,,,,248887
2021-07-01,,,,,237082
2021-08-01,,,,,240648
2021-09-01,,,,,247635
2021-10-01,,,,,238933
2021-11-01,,,,,244565
2021-12-01,,,,,245763
2022-01-01,,,,,246611
2022-02-01,,,,,249692
2022-03-01,,,,,247763
2022-04-01,,,,,249924
2022-05-01,,,,,251032
2022-06-01,,,,,256156
2022-07-01,,,,,257063
2022-08-01,,,,,259094
2022-09-01,,,,,259377
2022-10-01,,,,,258206
2022-11-01,,,,,258126
2022-12-01,,,,,258131
2023-01-01,,,,,254311
2023-02-01,,,,,253691
2023-03-01,,,,,250761
2023-04-01,,,,,249789
2023-05-01,,,,,251346
2023-06-01,,,,,250542
2023-07-01,,,,,250913
2023-08-01,,,,,251400
2023-09-01,,,,,252488
2023-10-01,,,,,251975
2023-11-01,,,,,248535
2023-12-01,,,,,247051
2024-01-01,,,,,245706
2024-02-01,,,,,244825
2024-03-01,,,,,244991
2024-04-01,,,,,245895
2024-05-01,,,,,247295
2024-06-01,,,,,249129
2024-07-01,,,,,250065
2024-08-01,,,,,255236
2024-09-01,,,,,254030
2024-10-01,,,,,254796
2024-11-01,,,,,252604
